type,time
a,4.027768306
a,1.212513465
b,5.062124331
c,5.213306141
a,4.980478394
c,2.329727006
b,4.541374601
a,0.0535375
a,17.90563442
b,3.131534446
a,4.660430988
a,10.84607742
a,0.842985047
c,15.92239417
a,2.85296672
c,3.261682177
b,0.432480667
c,1.538211061
b,2.316322833
a,2.97672136
b,4.02879547
a,0.725416141
a,0.049950646
c,9.066797757
a,0.316636947
c,6.611195412
c,5.181284635
a,1.01001169
c,4.26456884
c,9.632614602
a,5.201017707
a,2.009345181
b,1.483564894
b,17.48989783
a,0.215635186
a,11.7263984
b,0.527608754
a,1.951605041
a,2.254745828
c,0.39253966
b,3.794939496
a,9.180270703
a,3.655816763
a,0.456195592
a,1.352717038
a,1.125246857
a,2.896730166
a,4.681708864
a,12.52751128
c,3.882628377
a,0.521711567
a,1.149037934
b,5.776547089
a,2.633345944
c,4.650455434
a,6.307005807
a,11.18045452
c,6.593410713
b,5.296496145
a,21.96319915
c,6.517325621
a,1.817184103
a,1.81158579
a,2.279939775
b,19.4802504
c,1.310806204
a,4.690677817
b,22.17061384
a,10.782674
b,6.408158168
b,3.529741738
b,15.02512392
b,17.64560579
b,13.25500171
a,23.06720951
a,7.572290617
b,11.47821388
c,17.04858697
a,4.47499257
b,6.103144914
a,10.68739989
a,7.281054176
a,2.686541588
a,2.377062947
a,7.385044396
a,3.221705398
a,5.725173447
b,10.16993482
b,0.253162829
a,4.00028642
a,4.617995149
a,4.257650631
b,5.250231259
b,23.06252265
b,3.205582582
b,22.97908449
a,2.656961498
b,3.684989322
b,5.397771161
a,3.690930344
b,2.214738335
b,8.317429006
b,3.368575763
a,0.746722999
c,14.29238908
a,0.308237893
b,2.119654194
b,1.321455199
b,4.252965134
a,1.167597185
b,5.736139282
b,21.61163215
b,4.74448112
c,26.94254173
a,3.542333354
c,9.051014054
b,1.541411649
c,14.53968894
a,5.595582784
a,6.025611767
b,0.648604613
c,18.76694215
c,3.673619368
c,7.323213126
b,6.085404889
a,14.23741437
b,4.324435502
a,2.640393595
c,10.04798518
a,0.113655653
b,3.957902975
b,2.603744052
a,12.21683289
b,8.945830593
a,1.324735898
a,11.27114789
c,2.630037974
a,9.664464322
a,6.328379856
a,0.161313007
c,9.476076606
b,2.263758992
a,0.358685162
a,2.541201259
b,18.34512417
a,17.81251568
a,0.723786256
b,23.59801608
a,9.216212881
a,8.933036457
a,1.136712679
b,16.54577199
a,0.350557822
a,5.334178223
b,2.516095523
b,7.076247938
b,8.966293978
a,16.05169311
b,9.394633934
a,5.898021247
a,18.51683407
c,0.303200561
c,25.39808249
b,0.098822799
a,13.92573677
a,2.998175647
a,2.465220036
c,6.263252897
b,11.65862108
c,3.413253725
b,2.363375932
a,1.135915988
a,1.340226471
a,2.945196724
a,2.659821345
a,7.287783883
a,3.945200856
a,3.497270341
a,1.778091323
a,13.27018994
a,23.86784071
a,5.51722717
a,1.09686451
a,3.782275744
a,7.673922451
c,6.860490669
b,7.124085283
b,9.723052188
c,11.66699483
a,8.244594344
a,1.455344607
b,4.660267428
c,7.126696654
a,7.703260771
b,2.501630998
c,9.842691784
a,5.466724387
a,7.701886836
c,7.044953163
a,2.150558028
b,2.399917271
a,1.955173954
b,7.233557276
b,16.36397797
b,8.758512771
b,25.22929197
c,74.88531094
b,14.52775821
b,10.2804666
c,6.28860502
b,3.47766418
b,0.690565832
b,7.508550986
a,0.727762601
b,2.060726542
a,1.861503143
a,27.30885857
b,2.686207462
b,13.87785167
a,1.755933382
b,23.04825365
a,2.64094641
a,3.428628105
a,1.431213226
a,14.65786304
b,3.597434647
a,0.988028017
a,2.034398415
a,7.945110166
a,9.69452179
c,13.24758986
a,9.61131353
a,0.318439578
b,15.5238437
b,0.538409233
c,1.277844894
a,1.028730028
a,2.001094303
a,1.859780974
c,5.189738632
a,12.05697865
a,9.400407169
c,5.264908304
a,9.766320921
a,1.225262354
a,0.205377968
a,1.442174301
a,7.854411965
b,5.494680393
a,7.475223643
a,5.459094549
b,3.755103339
a,14.10667494
b,0.18138738
b,0.182995331
a,4.543815285
b,14.09771126
b,8.791757509
c,5.993534722
a,0.091023848
a,0.766391365
a,6.188197387
a,3.915288708
a,0.815570164
a,0.129030808
a,3.730306015
a,6.112859044
a,16.44621596
b,8.557822048
a,0.65461206
a,2.643868946
b,2.044486035
b,5.609394135
a,13.09241351
c,19.36796823
b,0.247607154
b,23.15097749
a,6.964205689
a,6.711516133
b,0.16048668
c,25.45541169
c,3.337295157
b,7.018088199
c,0.099716228
a,3.542953701
c,7.054082406
b,10.54167798
c,3.233980588
a,3.182533197
b,2.283514421
b,3.349900346
c,20.64032825
a,4.911271268
b,2.728873413
b,13.75902325
b,16.86732288
c,4.048444792
a,4.79106192
a,4.649641048
b,1.317408704
a,0.553255368
c,3.767430228
b,12.47999117
a,1.29262984
a,4.205570128
b,27.75582963
a,18.10151753
a,0.714670448
c,10.56111619
a,0.246787583
b,7.136724367
b,2.483606994
a,3.033788353
b,0.177844904
a,3.683022116
b,3.817767777
a,0.052508209
b,2.296019886
a,11.50671489
c,25.33700453
a,5.954938689
a,0.463298089
a,9.262979235
a,12.22799969
a,11.70661516
a,2.70475466
a,1.229548906
a,5.487048975
a,0.06902722
a,1.900677544
b,23.09165656
b,12.18991148
a,4.760136907
c,0.534012807
b,2.335263725
c,11.3281444
b,8.464814038
a,0.56209545
a,5.344441227
b,9.55820138
c,4.212553552
b,0.315960419
c,6.443023323
c,6.384161613
a,0.971430622
a,2.272533663
b,11.5416187
a,11.82754877
c,24.44678949
a,3.139258889
b,9.955527782
a,6.301334925
b,5.016755521
b,9.205525107
a,4.522587089
b,3.160475828
a,1.902734101
b,19.39699228
b,7.737500849
a,0.859569068
a,5.074423048
a,1.512294104
b,0.827559657
a,2.881993877
a,0.220088386
a,4.868609189
a,4.352295669
c,0.085419051
b,7.765711233
a,1.01828746
c,8.237879008
c,0.623835747
b,3.421456296
a,0.415376241
a,6.964784785
b,10.00592309
a,1.033081196
b,26.83564693
b,1.786773223
b,1.96243903
a,5.613647834
a,0.648874005
a,21.42195748
b,0.715962116
a,0.533372487
a,2.472875286
c,3.032463677
a,17.345165
c,6.591531732
b,7.918133065
b,10.6408961
b,1.574751957
a,15.19093928
a,0.690242748
a,5.580752203
a,6.03123032
c,12.08666387
b,31.93629984
c,13.28990802
c,3.658337127
b,8.357393312
a,1.068731516
c,5.930828652
b,1.003229383
a,4.483321608
a,2.574337851
a,0.225904181
c,0.028977999
b,3.542265031
b,2.406423777
b,5.556919891
a,4.639614452
a,0.173095661
a,1.750325882
a,4.854728062
b,32.44024015
a,0.806418401
a,7.082568816
a,0.377197247
a,5.08167006
c,34.85382203
a,0.424274732
c,12.89840398
a,4.035640682
a,4.220558485
b,9.976595424
a,1.50489806
b,0.591270371
a,2.736948798
b,6.284343535
c,31.67718422
b,8.839313082
a,0.776672676
a,0.289387377
a,0.086498933
a,4.072033502
b,4.723053187
b,0.267203674
a,0.286101326
a,4.370119308
a,4.339757832
a,3.441636094
c,5.381511629
c,1.872635415
a,4.586296272
a,15.88817589
b,0.087212753
c,1.679598801
a,2.775749586
b,2.918503635
a,5.183228566
a,0.840003262
c,6.029728525
a,13.34618132
a,1.991662818
a,7.859769752
b,8.389190867
b,11.96545785
b,3.858550362
a,4.37027235
a,2.813069224
a,0.617404202
a,7.685302039
b,2.120693967
b,6.07303185
a,7.813922045
c,25.87620066
a,2.295904888
b,2.884161677
a,1.689740438
a,2.026666689
b,2.186142236
a,8.040613886
b,16.75703598
a,0.83748781
a,2.302016532
a,0.157184734
a,23.44935128
b,5.387089122
b,27.79139443
b,22.18778956
a,5.589709518
a,1.142668284
b,21.56502308
a,8.280732575
a,1.490187505
b,1.456356082
c,2.373016514
b,5.615133464
a,13.7278136
a,1.89050965
a,9.393051983
b,6.447955473
b,2.895642973
c,6.870681723
a,3.337761164
b,0.018580098
a,3.786537276
a,6.144702245
a,6.597009618
b,12.03647192
a,1.457438471
a,0.385354233
a,4.83219516
a,8.000176857
b,5.923404492
b,31.3058273
a,1.422103049
b,10.6670256
a,5.047531404
c,1.702917577
b,2.30995138
a,1.880591938
a,7.155707826
a,0.400773853
c,0.555105562
a,0.104110087
a,1.526391918
c,1.477079425
a,0.368246362
c,1.128521911
a,4.487202373
a,5.000679008
a,5.062373514
a,2.199484226
b,1.210718777
a,5.287799779
a,1.42033358
a,2.844358713
a,6.323644449
a,2.188814681
a,1.375606924
a,6.520603425
b,9.588011957
c,26.68032167
a,1.374561336
a,6.308735739
c,6.6799259
b,9.091255426
b,0.665696896
b,15.18775037
a,0.156124157
a,5.103578861
a,0.579382998
b,21.49698634
a,7.414304902
c,2.67683601
a,7.107043605
a,4.597391363
b,0.827597588
a,5.98789327
b,5.882116161
c,5.673912368
a,7.87737403
b,6.025077182
b,1.078329474
c,4.551191339
a,1.320960748
c,0.282240505
a,15.88447949
c,9.783639339
b,2.267967872
b,1.544570472
b,8.569556169
a,0.709024312
c,6.226919717
a,11.8599045
b,8.316405633
a,4.506317982
a,2.804351745
b,23.23862964
a,18.86898692
a,7.110944459
a,0.866270571
a,9.641872467
c,21.63701719
b,3.260570079
c,6.077530165
b,26.10385495
a,11.53651574
a,7.773518385
c,6.199225071
c,21.75673516
a,7.823186647
a,9.48570257
c,20.77496212
a,9.367271475
a,5.493766265
a,0.0137809
a,0.292219392
b,2.327093303
b,11.12055436
b,8.734505996
a,8.997545009
a,12.15939435
b,21.49018593
a,4.074389661
b,10.38348819
b,34.31700387
a,2.473354815
a,11.32601985
a,1.94153364
b,0.83653836
a,11.28026608
b,1.569501922
a,0.654527862
a,2.911194277
b,1.045333799
c,9.520327737
b,7.768540056
a,3.916583269
b,1.089647755
b,7.724789422
c,10.52999397
b,5.186949406
b,7.881340621
b,2.938581169
b,0.160876432
a,0.944338164
a,3.651058506
c,9.584612779
a,4.052641066
a,0.165221214
a,14.91724815
a,0.304312415
a,4.34405661
a,3.035510415
a,0.579129865
c,3.593822173
c,8.560242732
c,5.139349978
b,7.143779233
a,5.872410084
a,1.801088664
b,35.7582449
a,1.776092502
a,0.281582691
b,4.378841658
a,19.91942788
a,4.289364698
b,7.365976132
a,6.214883323
a,0.228484544
b,4.23700849
a,3.692744118
a,3.046237251
a,18.87901115
a,0.242665531
a,9.590144958
a,1.284961514
a,0.387244988
a,1.533243409
a,6.782355346
a,3.727733441
b,12.3551228
b,2.823331008
a,4.409486074
a,1.89851268
c,2.014216859
a,0.285794454
a,10.51532679
b,0.943328265
a,2.428141953
c,0.572623346
b,10.70301097
b,7.16566784
a,2.169994952
a,4.663295247
a,1.834585321
a,3.88010692
b,4.999723751
b,1.629779454
a,18.74079938
a,0.000321374
a,5.043325363
b,7.448613047
c,13.30526191
b,2.785701014
b,5.183177423
a,12.36643792
b,10.42784769
a,7.270196719
a,7.287507984
c,15.28259863
a,8.103538584
a,0.295491507
c,8.185189002
c,6.637708503
c,8.035781169
a,3.641304458
a,3.355295379
b,4.950609077
b,4.594189031
a,1.383317525
c,2.987798589
b,8.217525251
a,0.181822649
a,6.505387546
b,25.14780033
b,0.212203294
c,2.722944754
c,4.956287532
a,9.556151051
a,5.54555899
b,10.26072585
c,6.981322234
a,3.505407428
c,8.416189607
a,0.197968015
c,29.25655417
a,5.052825953
a,2.853046188
c,5.373215103
a,2.497704236
b,0.367401615
a,3.260596369
b,1.030704781
b,2.214226227
c,13.69186513
b,0.075669587
a,6.495467126
a,5.777086499
b,3.420227021
c,4.815254565
a,0.237637637
b,4.029528376
b,0.315152671
c,0.08549165
b,4.313544184
a,0.633087023
a,6.223471951
b,10.1159267
a,4.859300572
a,0.568695033
c,5.250911759
a,15.34850605
a,18.17911777
b,1.01314681
b,0.981060106
a,3.140833436
b,2.635741971
a,0.873965569
a,3.977833641
a,2.125584967
b,12.35360062
a,3.08151423
b,32.66237525
a,0.898923448
c,1.028343463
a,3.769570607
a,7.661052383
b,6.855579517
a,4.078588504
a,18.94077222
c,3.967222739
a,5.272420859
b,3.978333451
a,2.530551471
a,6.036323313
a,0.141139727
a,4.811351602
c,16.00234313
c,8.412580306
c,6.311070062
a,6.953484714
c,24.70458636
b,10.18076166
c,14.11125588
a,8.871981483
a,0.262621241
c,2.234304869
b,7.599295792
b,3.6278935
a,2.241904896
c,7.814828315
a,3.155636804
b,17.98208419
b,10.49730188
b,0.424852252
a,1.971084017
a,2.439751159
a,0.700100952
b,0.137743939
a,8.245030818
a,2.572198238
c,12.11093074
c,12.45141634
a,25.8890948
b,0.042948049
a,14.90392659
b,11.23997008
b,1.775635485
b,6.52493385
b,0.412894163
a,1.567064074
c,7.69432484
c,0.938993571
b,3.731989302
c,5.058584576
a,5.874439813
a,6.741172583
a,0.794011432
b,6.41671133
a,1.299455175
b,0.335046219
a,6.933561955
c,4.886071207
b,15.48754214
b,0.47142
a,0.237814824
a,0.275537284
b,23.10014731
b,1.149497619
a,5.820568329
b,1.675987313
c,13.37817681
b,19.79381986
b,23.62698746
b,3.409161177
a,0.195096496
a,11.25489321
c,8.773935102
b,4.595624104
c,11.47084257
a,8.571464003
b,4.643032219
a,4.593554971
b,7.291538901
a,15.56247812
a,0.541477406
a,4.432655538
b,0.92767247
b,13.46692055
b,0.59854329
b,9.377751611
b,4.472519055
a,0.441057894
b,13.83479871
c,4.979787865
b,13.5872878
b,26.74676984
c,18.0855325
a,1.847937857
b,2.517104346
b,1.001670606
c,15.00893606
a,3.076640032
c,24.81990194
b,9.232434064
b,37.32839623
c,28.2538145
b,7.691368036
a,9.695859705
b,13.77369977
c,6.187227876
b,0.588035669
a,1.122596385
a,3.860515123
c,1.282611309
b,7.552410517
a,2.339441876
b,2.884133037
a,5.791926784
a,3.065404436
a,0.25048313
a,1.818233637
a,8.343102946
a,2.990005074
a,0.4300707
c,3.985432475
b,4.466093119
a,8.336400725
b,4.45856984
c,0.662373189
a,4.181609121
a,1.90015801
a,1.435477961
a,1.746700425
a,5.858352934
c,37.25158503
a,3.831888445
b,2.468854709
b,1.921601143
a,1.646993095
b,6.733214422
a,9.311671815
b,3.116219778
a,0.547433683
b,15.38910906
c,5.850918009
c,4.935611836
a,3.713389508
a,1.634828872
b,2.221080098
a,24.00575826
b,20.24226202
b,1.435457695
a,0.428556382
b,1.270792703
c,2.858828777
b,5.397487909
c,1.797707384
b,9.680573135
a,0.839688592
c,15.55762672
a,14.0146322
b,2.4471821
c,26.77718477
c,9.48180465
a,3.522313862
b,1.603172097
a,0.573623427
a,11.99694841
a,1.711798119
b,3.249598023
a,5.974470489
b,11.54557362
c,14.49830313
a,6.112847393
a,0.41038339
b,7.751601696
c,12.28186031
a,0.809361264
a,6.743548731
a,1.413080718
a,8.400896176
b,5.206447612
b,0.28309476
a,0.277747639
b,6.843809083
b,21.57075374
b,4.254853401
a,0.250871719
a,2.111931961
b,2.303398836
b,19.75966217
a,13.20615415
a,6.046933932
a,8.473651416
a,2.03501103
b,4.695956461
a,11.49466669
a,0.691172939
a,5.73309306
b,13.66161244
a,3.218508982
b,1.612385668
a,7.537227505
a,3.418515304
a,2.08217598
b,9.676891096
b,1.512204252
b,2.536815784
b,2.596547097
a,15.47230367
a,1.365695543
a,0.56710997
c,0.946618833
b,9.986729622
a,0.288759735
a,10.3458464
b,4.028081171
a,6.765911393
b,0.600956414
a,7.744681337
b,2.108179361
a,0.067861697
a,1.878452285
b,0.680490758
c,1.416528062
a,9.330235832
a,6.014500595
a,10.75337408
b,21.16480355
c,1.120793796
a,0.332404478
b,3.441332204
c,19.26475195
b,7.257092289
c,3.43340368
a,7.294336538
b,0.752075449
a,0.681939917
a,13.1225573
b,13.6188706
a,16.22754102
c,6.715724543
a,7.301597287
a,2.786232196
b,11.19243517
c,19.53439951
c,0.813724164
a,1.148721636
b,7.780660373
b,0.801285494
b,4.465539169
b,4.289255641
c,7.319487549
a,5.658096923
a,1.046016347
b,17.2226894
b,18.69210331
a,1.835417561
a,10.24648827
a,2.001396823
a,3.442854909
a,1.206763943
c,0.227497398
a,4.102992143
b,1.038743269
a,4.329114286
a,3.056444768
a,0.211146352
a,9.273204787
a,0.44643679
c,24.09776322
b,1.70516061
a,5.937197949
b,14.60805258
a,3.105281598
b,15.83550382
b,26.81513816
a,5.884951642
a,16.38773806
b,4.88785876
a,13.24791525
a,0.465646554
a,2.146528405
a,2.795025923
a,5.349399396
a,3.877378241
b,5.995958277
c,13.56520375
c,5.930628991
a,5.492361802
a,5.514558381
b,5.774262048
a,26.03609347
a,0.992481224
b,21.19490792
c,25.00840375
a,6.698887734
b,2.488161433
a,5.339101408
b,6.55041369
c,11.93690559
b,0.987364013
a,2.716875467
b,1.466186396
b,6.255313068
a,0.254827959
b,6.21767715
a,6.800026987
a,7.433117806
a,10.43673826
b,0.697548045
c,1.211156687
c,14.34373388
a,0.557654179
a,1.713612191
b,4.009905495
a,0.523822373
c,6.074222387
a,3.205515975
a,3.587609036
a,2.531319656
c,17.04145318
a,3.250664896
a,0.072410469
b,15.38593712
b,4.122473006
a,2.906408298
c,18.13585166
a,11.53257203
c,0.190569772
a,0.368109561
c,20.32266946
a,1.059051299
b,11.87062223
b,23.96861428
c,0.318276659
c,2.298512059
a,7.834252207
a,1.045358132
b,4.248058442
c,2.490617805
b,17.94258697
b,1.187761799
b,13.99590105
b,9.296307139
b,1.060687215
a,0.085327274
a,0.596296163
a,0.526656094
c,5.311606047
a,2.396118229
a,12.1595125
b,21.60183681
c,0.787288256
a,5.563126206
a,0.878121436
b,3.534503173
a,6.947004933
c,6.559401196
a,0.582749459
b,13.2157416
a,2.877189887
b,3.754645038
a,6.461258293
a,7.040370572
a,3.308257144
c,12.32910451
c,6.042645201
b,12.12992038
a,1.921468801
a,4.083839795
b,8.843423247
b,4.960806739
a,1.849283713
a,10.55572868
c,22.91841919
a,3.386333087
a,2.80871507
b,27.69944548
b,5.677676886
b,0.453857113
b,8.1901602
a,1.460376502
b,10.29773387
b,5.951146737
a,6.747219977
c,0.787363081
b,0.835776862
a,9.547908259
b,10.749545
b,12.74023487
a,2.19755782
a,11.13471669
a,3.401629855
a,9.698111843
a,8.374101026
a,5.138353975
b,10.73536363
a,0.972705345
c,1.32043384
a,0.120814133
b,5.225496955
a,8.758128359
c,9.859034512
a,0.634131476
a,3.407295777
a,1.39941841
b,9.201176054
b,2.899936575
a,4.60357053
c,17.6591956
b,10.21487506
a,2.868763474
b,0.743038921
a,4.810657681
a,3.265311804
c,1.515496486
b,3.647815716
a,5.311740981
c,7.584418924
a,0.439866805
a,1.368634701
b,4.079614554
a,0.414342838
a,5.797966835
b,4.145277765
c,4.922343278
c,37.04919031
b,0.549031992
c,6.66043282
a,1.957256622
a,3.518791436
c,6.100805383
a,0.66165407
b,0.360692197
b,4.912729379
c,14.18238658
b,11.31584278
b,5.762316294
b,1.018949229
a,5.647838032
a,3.072752084
a,6.652479619
a,6.480202172
a,6.029709
b,5.514040835
b,5.235159133
b,8.545735873
b,5.754925917
b,11.55620249
b,1.388370538
a,5.65257471
b,3.948510341
a,12.93792813
a,3.257869238
a,0.127145909
b,12.06743282
a,1.248222028
c,8.134662884
a,2.290771103
a,8.625310252
a,4.631525017
a,4.069538773
a,6.749097719
c,9.529848193
a,1.19070925
a,0.936007937
b,15.39533156
a,2.615062851
b,9.536940492
b,3.711742893
a,14.76622667
b,10.72832154
b,0.21839092
b,10.39738179
b,18.96656485
a,0.745220249
b,32.08149366
a,4.689755621
b,16.37470666
a,3.737113712
b,3.233811643
c,13.62663259
a,8.573232777
b,5.28149461
b,15.64065826
b,7.75044582
a,8.934316234
c,1.671480083
a,0.102563263
b,2.545592651
b,1.985948637
a,5.929033957
a,0.713557761
a,0.37816887
a,5.247201076
a,0.538359327
a,21.31328692
a,3.22566272
b,7.291281528
b,9.061851285
c,0.080945853
a,11.88988396
c,12.39936015
a,1.303834401
c,6.828783634
c,4.234470311
a,6.371396594
b,0.222421262
b,12.78284849
a,6.963003333
a,0.167456845
a,5.726116188
a,1.116742626
a,5.449036648
a,7.498648315
b,0.967543806
a,1.321545943
b,3.576861329
b,16.47671887
b,11.85455854
a,0.536238638
a,6.413793941
b,6.627057051
c,11.3801387
b,15.40471807
a,2.469838804
a,4.376643371
b,7.233654189
c,5.468354025
a,0.333877008
c,8.40253531
c,21.5416407
a,1.851098843
b,33.0028054
a,0.896652429
b,2.286928572
b,13.31450791
a,0.929103543
c,0.897423555
b,6.089089423
b,9.143470332
b,2.816812892
a,4.812282491
a,3.497641836
b,6.221034728
b,11.32466221
c,3.683965936
c,1.755232499
a,4.999646033
a,4.035827313
b,2.467264164
a,1.320508185
b,3.864850622
a,2.78091097
a,6.341816841
a,0.163140918
a,2.746272865
b,3.83872753
b,11.80896325
a,19.2276268
b,4.035092589
c,0.443385029
a,12.95655792
a,14.46449335
b,11.63788527
c,18.78552917
b,1.51879086
a,6.83866505
b,17.09554185
a,3.496441189
a,2.939802089
a,1.638823114
b,4.789845556
a,4.222086116
a,2.407362945
b,2.637480348
c,6.537273261
b,2.763938386
c,6.696266714
b,11.21109143
b,6.164448663
a,2.321398526
a,4.01565297
b,24.68924147
a,4.48613727
a,8.054346246
b,6.189695611
b,3.03887159
a,1.043372299
c,4.176315432
b,2.777865787
a,10.05487788
a,8.126897066
a,0.637680328
a,11.83364158
a,8.264076998
b,20.01235621
b,6.970209039
c,6.076194653
a,5.685268853
c,1.125996903
a,0.755362283
b,36.42320654
a,5.104492791
a,35.25239458
a,7.944346848
a,12.30250829
c,10.93508832
a,2.632572169
a,2.968087579
a,7.501207152
a,7.233259072
b,39.21165122
a,0.950965406
b,11.52092262
b,8.344338789
b,7.38290561
c,10.64283076
a,7.170341622
c,0.749535612
a,2.181820931
a,5.527897551
b,0.641618438
b,0.503687203
b,7.267256503
c,3.031727306
a,1.380292671
b,11.7559187
a,2.098678495
a,4.010242061
c,12.87217734
a,1.802990639
a,5.1102799
c,11.68530502
a,7.976643565
b,4.332330137
a,1.863775183
a,1.442031213
a,2.263478227
a,18.84484881
b,2.496778324
a,5.928461612
a,5.073219718
a,0.728732972
c,53.37133156
c,5.488226418
a,12.9207494
a,0.148313184
b,1.438192178
a,5.220995867
b,0.938715633
a,2.882959116
a,3.425558873
a,5.066347755
a,2.005602808
b,8.799579955
b,13.48533557
b,4.245141171
c,1.396632558
c,3.785881884
a,6.724393163
c,3.755909489
b,10.20877508
a,6.411481108
b,4.427331328
a,9.622559622
c,2.418476006
a,1.044572135
a,0.356047485
c,7.073790307
c,8.76686234
a,6.47126253
a,2.425559848
a,31.31960622
a,10.47886458
a,22.63363266
b,0.341121807
c,12.8791379
a,4.318141335
c,12.15957903
a,2.082491759
a,2.546583302
a,3.694780544
a,2.559894728
b,1.353609221
b,6.571200035
c,22.80322917
b,2.918249488
b,6.665110715
b,9.490569941
b,2.314189548
a,2.039782337
b,7.917534418
b,8.571191616
c,3.447268195
b,2.123241141
c,5.210528951
a,3.816281832
b,13.97268579
a,2.634293246
a,9.008926954
c,2.62498999
a,2.745035654
a,0.240634227
b,2.697766431
b,6.363212347
b,4.454246949
a,5.471290634
a,1.014955174
a,2.463410974
b,33.04154162
c,16.43185998
a,5.822654115
a,3.473180439
b,4.957533579
c,2.235041675
a,1.335060594
a,5.015498651
b,6.749386623
c,3.641681738
a,3.403473829
c,0.427490903
b,4.435629323
a,2.12608865
a,13.90472062
b,6.079500429
b,0.408722179
c,4.818918727
c,31.35966699
a,5.935019931
a,0.283886763
a,1.64514824
b,4.972397331
a,4.80440157
a,9.02559789
b,12.8955224
a,1.801113733
b,0.084739381
a,0.665063367
a,8.758921134
c,5.433965293
b,12.611329
b,27.01678781
a,4.291560513
a,2.890947326
b,7.252113625
a,7.071796181
b,17.99536325
a,0.080415383
a,6.106610126
a,3.098890141
a,21.91569039
c,35.16134804
a,0.455330848
c,37.56750127
a,3.834113599
b,18.16309748
a,2.24321063
c,6.090873457
b,4.157592751
a,1.354495257
c,11.99535953
b,2.467450004
a,4.57204747
a,2.756459154
a,5.499469036
c,1.780281751
b,16.1202651
a,40.64713706
a,0.322972797
c,3.259485316
a,1.514613272
a,1.75215842
a,6.803822084
a,14.00168679
b,2.862389382
b,22.0800332
b,10.60662538
a,16.79710482
b,2.029942577
c,33.09934698
a,2.812203723
b,2.440620763
a,0.747903588
b,3.597793982
a,4.162383115
a,2.528756502
c,7.161589805
a,8.384574148
b,8.331930011
a,4.712164471
b,0.522862668
b,8.489440981
a,8.166522817
b,10.18106079
c,3.917152383
b,7.557694435
b,15.07293951
b,13.21116866
b,0.923835744
b,2.265127402
b,2.242363423
b,16.5519608
a,7.861659461
a,1.780668464
c,15.65878994
a,8.247382063
a,2.231748765
c,35.95574816
a,14.01389594
a,1.873338269
c,18.00200816
a,0.428412983
b,9.4228262
c,6.97914221
b,0.58428546
a,2.558240683
b,3.87697373
a,4.002362783
c,5.955534931
a,0.414179506
c,20.7286494
a,1.036449987
a,9.577754773
a,2.003044712
a,3.794026631
c,29.56868122
b,4.677470762
a,2.321103886
a,2.955241064
c,4.660310331
b,0.098477624
c,9.001425579
c,3.230537502
a,1.741717311
a,9.506695019
a,1.812625756
b,4.399973977
c,0.885106896
c,6.93323526
b,1.223000485
b,7.275830947
a,5.171077829
c,1.327627534
a,0.502302346
b,0.740005109
a,1.657193564
a,1.641105467
a,0.069788645
a,3.061290348
a,13.47900102
b,1.427146431
a,11.70831693
c,9.625907381
b,8.346879691
a,0.596313002
b,7.467159948
a,2.147265526
b,5.289653398
b,25.10375267
c,33.18740971
a,8.434642525
a,1.83543314
a,1.642657829
a,4.600461244
c,6.690628165
a,1.970966507
b,34.69034448
b,0.287797805
a,2.310021524
a,0.756629538
c,0.134618548
b,5.065276626
b,18.34208504
a,5.921992268
c,2.819841473
a,5.959937898
a,12.86761816
a,13.32460088
b,1.959635928
a,2.8838357
c,4.368757848
a,1.356555945
a,0.615093254
a,0.399950741
b,4.16339625
b,10.01799699
a,0.761007215
b,5.271833543
a,3.598796767
a,7.984324431
a,0.271745524
b,15.46455941
b,14.587295
b,1.070310875
b,7.100224107
a,0.566261816
a,0.253566365
c,2.220603712
b,3.166704263
a,10.95622678
a,3.623299175
a,8.953274039
a,8.871421907
b,3.204926351
b,2.076771669
a,8.764880755
b,6.065869547
a,4.02007542
a,4.856795303
b,21.93184866
b,22.63080531
a,7.888685214
a,0.732871878
a,0.425469771
a,21.23381825
b,2.510099074
a,6.771939611
b,7.838559776
a,10.23873761
a,13.3023681
a,2.200509738
b,2.362404
a,0.81242203
b,0.352212338
b,5.943639941
b,14.2167575
c,28.37538647
a,4.952533808
a,3.613180443
c,8.857423334
a,8.175750626
a,3.708997033
a,7.755894642
a,1.242955915
a,1.261932456
b,7.084243432
b,0.924232241
a,0.29942659
b,17.41639999
a,2.891621892
b,10.86792514
a,1.797855494
a,2.632495163
b,4.867887318
c,1.421621945
a,18.78263975
a,0.470823271
b,4.934247702
b,10.84591409
a,2.963300964
b,0.508382726
a,8.094104105
b,10.63969082
b,3.194478942
c,51.75443159
a,4.115611642
b,2.675762401
a,4.191727722
a,0.119748318
a,8.006080285
a,10.5825113
a,13.6737742
a,1.517916857
a,6.222641612
c,10.23032785
a,5.227747997
b,10.71346084
b,3.400327452
b,1.35400425
b,6.018560462
b,38.73751583
a,12.87966789
a,8.024998833
c,0.572110601
a,6.204225174
a,8.277535539
b,1.041038185
a,2.248052717
b,7.598290935
a,1.242086343
a,6.094897259
a,1.201980964
c,8.719176706
c,5.440814355
c,2.81752646
a,5.038365717
b,3.055323359
b,14.18430415
a,0.380833461
a,9.82662362
a,2.784858388
b,2.716563977
a,1.417936938
b,1.403152943
a,12.11908707
b,2.165694194
a,5.31425084
b,13.58293167
b,3.513753388
a,4.5422202
a,7.874808672
a,1.467718228
a,5.3698368
